( ) 1. There ____ a tiger and two lions in the zoo.,are,were,was,/,C,这道题考查there be句型。当句子中有多个主语时，be动词的形式由离它最近的主语决定。这里最近的主语是a tiger（单数），所以用was。
( ) 2. ____ your dog large?,Is,Does,Are,/,A,这道题问‘你的狗大吗？’。主语‘your dog’是单数，所以用‘is’。‘Does’用于动词原形前，‘Are’用于复数主语，都不对。
( ) 3. Mike is helping his mother ____ the windows.,cleaning,clean,cleans,/,B,help sb. do sth. 是固定搭配，意思是“帮助某人做某事”。这里Mike在帮助妈妈擦窗户，所以要用动词原形clean。
( ) 4. My mother ____ at five every morning.,woke me up,wakes up me,wakes up,/,C,句子意思是'我妈妈每天早上五点起床'。every morning表示每天，所以用一般现在时。wakes up是'起床'的意思，不需要加me，因为妈妈是自己起床。
( ) 5. ____ the cat look weak?,Does,Is,Do,/,A,句子主语是the cat（猫），是第三人称单数。look是动词，疑问句需要助动词does帮助提问，所以选A。
( ) 6. My father ____ me ____ some toys yesterday.,let ; bought,letted ; bought,let ; buy,/,C,let是让某人做某事，后面用动词原形buy。yesterday表示过去，但let的过去式还是let，不是letted。所以选C。
( ) 7. The boy looked ____ because he lost his kite.,sad,sadly,happy,/,A,句子意思是‘男孩看起来很____，因为他丢了风筝。’丢了风筝应该感到难过。looked（看起来）后面通常跟形容词，sad（难过的）是形容词，sadly（难过地）是副词，所以选A。
( ) 8. Helen ____ after I gave her a sweet.,become happy,became happily,became happy,/,C,句子意思是‘我给了海伦一颗糖后，她变得开心了’。‘变得’是become，过去式是became。‘开心’是happy，用来描述海伦的状态，所以用形容词happy，而不是副词happily。所以选C。
( ) 9. The mouse used his sharp teeth ____ the net.,bit,bite,to bite,/,C,句子意思是“老鼠用他锋利的牙齿去咬网”。这里需要表示“去做某事”的意思，所以要用“to bite”。A和B都是动词原形或过去式，不能直接放在这里用。
( ) 10. ____ did you open the box? ____ -- I used a knife.,What,How,Where,/,B,问句问的是“你如何打开盒子？”，回答是“我用了一把刀”，这是在描述打开的方式。How 用来询问方式，所以选 B。
( ) 11. Who ____ clothes for me tomorrow? ____ -- Your aunt is.,will make,is making,is going to make,/,C,这道题问的是明天谁为我做衣服，表示将来要发生的事情。'is going to make' 表示计划或打算做某事，适合用在将来时。其他选项要么是现在进行时，要么是将来时但不如这个合适。
( ) 12. ____ computer is new and nice? ____ -- Mike’s.,Whose,Who’s,Whoes,/,A,问句问的是‘谁的电脑又新又好？’回答是‘Mike的’，所以要用表示‘谁的’的疑问词。A是‘谁的’，B是‘谁是’，C拼写错误，D不存在。所以选A。
( ) 13. Children’s Day is coming. The students feel ____ .,excitedly,excited,exciting,/,B,这道题选B。'feel'（感觉）后面要跟一个形容词，表示人的感受。'excited'（兴奋的）是形容词，用来描述人（学生们）的感觉。'exciting'（令人兴奋的）虽然也是形容词，但它用来描述事物本
( ) 14. The ____ girl always sits ____ in the classroom.,quiet ; quiet,quietly ; quietly,quiet ; quietly,/,C,第一个空修饰名词girl，要用形容词quiet（安静的）。第二个空修饰动词sits，要用副词quietly（安静地）。所以选C。
( ) 15. Do you want ____ milk?,any,to some,some,/,C,在疑问句中，当我们表示建议或期待对方给出肯定回答时，可以用'some'。这里问'你想喝点牛奶吗？'，是友好的邀请，所以选C。'any'通常用在否定句或一般疑问句中。
( ) 16. What will you ____ at the party?,speak,say,talk,/,B,选B。'say' 后面通常接具体说的话，比如 'say hello'。'speak' 和 'talk' 后面常接某种语言或跟某人交谈，比如 'speak English' 或 'talk to fri
( ) 17. ____ you going to sing a song in class?,Do,Will,Are,/,C,这道题问的是'你打算在课堂上唱歌吗？'。'going to'表示打算做某事，前面要用'are'来提问。'Do'和'Will'都不对，因为'going to'已经表示将来了。
( ) 18. ____ are you going ____ ? -- I’m going to a factory.,Where ; to,What ; to do,Where ; /,/,C,答句说要去工厂，所以问的是地点，用Where。going to后面直接加地点，不需要再加to，所以选C。Where are you going?
"( ) 19. Don’t ____ , I can help you.",afraid,be afraid,to afraid,/,B,句子开头是Don't，意思是“不要”，后面需要接动词原形。'be afraid'是“害怕”的正确表达，所以选B。A缺少be动词，C多了to，都不对。
( ) 20. My brother is afraid of ____ .,tiger,swimming,I,/,B,'afraid of' 后面要跟名词或动词的-ing形式。'swimming' 是游泳的意思，是动词-ing形式，表示害怕游泳这件事。其他选项不合适。
( ) 21. Here ____ the bus. Let’s get on it.,come,comes,coming.,/,B,这里主语是‘the bus’，是单数，所以动词要用‘comes’。句子意思是‘公交车来了，我们上车吧。’
( ) 22. – Where’s my bag? ____ -- Here ____ .,are you,is it,it is,/,C,当别人问东西在哪里时，你可以说'Here it is.'，意思是'它在这里'。'Here is it'不对，因为英语里要说'Here it is'。所以选C。
( ) 23. ____ your sister good at ____ ?,Does ; swimming,Is ; English,Are ; sing,/,B,这道题问的是'你姐姐擅长____吗？'。'be good at'意思是'擅长'，前面需要用be动词。主语'your sister'是单数，所以用'Is'。'at'后面要加名词或动词-ing形式，'En
( ) 24. It is ____ to play table tennis.,exciting,excited,excitedly,/,A,这里描述打乒乓球这件事本身是‘令人兴奋的’，所以要用‘exciting’。‘excited’是形容人感到兴奋，‘excitedly’是副词，用来修饰动作。
( ) 25. The boys are ____ to play table tennis.,exciting,excited,excitedly,/,B,这里描述男孩们的心情，所以用形容词。'excited' 表示'感到兴奋的'，用来形容人。'exciting' 是'令人兴奋的'，用来形容事物。所以选B。
( ) 26. The boys are playing table tennis ____ .,exciting,excited,excitedly,/,C,句子意思是‘男孩们正在打乒乓球’，需要一个词来描述‘打’这个动作。‘exciting’和‘excited’是形容词，不能直接修饰动词。‘excitedly’是副词，意思是‘兴奋地’，可以修饰动词‘pl
( ) 27. Why do the students look ____ ?,exciting,excited,excitedly,/,B,look 是系动词，后面要跟形容词。excited 是形容词，意思是“感到兴奋的”，用来形容人的感受。exciting 是形容事物令人兴奋，excitedly 是副词，都不对。
( ) 28. The students are watching an ____ match.,exciting,excited,excitedly,/,A,选A。'exciting' 意思是‘令人兴奋的’，用来形容事物本身很有趣。这里形容比赛很精彩，所以用 exciting。
( ) 29. The ____ students are shouting loudly.,exciting,excited,excitedly,/,B,这里形容学生们很兴奋，要用形容词。'excited' 表示人感到兴奋，'exciting' 表示事物令人兴奋。学生们在喊叫，说明他们自己很兴奋，所以选B。
"( ) 30. I ____ my shirt just now, but I didn’t ____ it.",looked for ; find,am looking for ; find,found ; look for,/,A,‘looked for’意思是‘寻找’，‘find’意思是‘找到’。句子说‘我刚才在找我的衬衫，但是我没有找到它。’‘just now’表示刚才，所以第一个空用过去式‘looked for’。第二个空
( ) 31. Who are they ____ ?,cheering,cheer for,cheering for,/,C,句子意思是“他们正在为谁加油？”。cheer for 是固定搭配，表示“为……加油”。句子是现在进行时，所以要用 cheering for。
( ) 32. Jack has ____ idea. ____ idea sounds great.,an ; An,a ; The,an ; The,/,C,idea以元音音素开头，前面用an。第二个空特指前面提到的那个主意，所以用the。
( ) 33. Can you ____ some fruit here tomorrow?,take,bring,will bring,/,B,选B。'bring'意思是'带来'，表示把东西带到说话人这里。'take'是'带走'，方向相反。'can'后面要用动词原形，所以C不对。题目问'明天你能带些水果来这里吗？'，所以用bring。
( ) 34. ____ are they talking? ____ --- They are talking loudly.,What,How,How about,/,B,问句问的是“他们怎么说话？”，回答是“大声地说话”。‘How’用来问方式，比如怎么说话、怎么走路。‘What’是问什么，‘How about’是问怎么样，都不合适。
( ) 35. I went to the shopping center ____ Sunday.,on last,next,last,/,C,这道题问的是“我____周日去了购物中心”。表示“上个周日”要用“last Sunday”，前面不加on。所以选C。其他选项都不对。
( ) 36. There is lots of fruit in the kitchen. What about ____ ?,drink,drinking,drinks,/,B,What about 后面要跟动词的-ing形式，表示“...怎么样？”。这里问的是“喝的东西怎么样？”，所以选 drinking。
( ) 37. Do you like ____ sick people?,help,to help,to helping,/,B,like 后面可以加 to do 或 doing，表示“喜欢做某事”。这里只有 B 是 to help，是正确的。A 是动词原形，C 的 to helping 不对，D 没有内容。
( ) 38. Wang Bing always ____ his things in order last year.,puts,put,putted,/,B,这道题问的是王兵去年总是把他的东西放整齐。句子里的“last year”告诉我们这是过去的事情，所以要用动词的过去式。put的过去式还是put，不是putted。所以选B。
( ) 39. ____ you go to bed early last night?,Were,Was,Did,/,C,这道题问的是‘你昨晚早睡了吗？’ 句子中有动词‘go’，所以不能用be动词（were/was）。需要用助动词‘did’来提问过去的事情。所以选C。
( ) 40. Mike should ____ his teeth every day.,brush,brushes,to brush,/,A,"should 是情态动词，意思是“应该”。情态动词后面要跟动词原形，所以这里应该选 brush。小朋友记住：should, can, must 这些词后面都用动词原形哦！"
( ) 41. Mum let Mike and ____ a bus to school just now.,I by,me take,me by,/,B,let是动词，后面要用宾格me。take a bus是固定搭配，表示“乘公交车”。by bus也是对的，但by不能和a一起用，只能说by bus。所以选B。
( ) 42. ____ did you feel? -- I ____ hungry.,What ; felt,How ; feel,How ; felt,/,C,问句问的是感觉怎么样，用How提问。答句是过去时，因为问句用了did，所以答句用felt表示过去感到饿。
( ) 43. The girl is crying. What made her feel so ____ ?,sadly,sad,be sad,/,B,这里需要形容词 sad 来描述女孩的感受。sadly 是副词，用来修饰动词；be sad 是动词短语，不能直接放在 feel 后面。所以选 B。
( ) 44. You shouldn’t ____ for class again.,late,be late,are late,/,B,shouldn't 后面要接动词原形，be late 是固定搭配，表示“迟到”。所以选B。
( ) 45. I went to bed late last night. I become ____ now.,sleep,sleeping,sleepy,/,C,sleepy是形容词，意思是“困的”，用来描述人现在的状态。sleep是动词或名词，sleeping是现在分词，都不适合放在become后面。所以选C。
( ) 46. What ____ your room so messy and dirty? ____ --The toys do.,makes,make,made,/,A,句子问‘什么让你的房间又乱又脏？’，主语是‘What’，是单数，所以动词要用‘makes’。‘The toys do’是回答，意思是‘玩具弄的’。
( ) 47. We should keep ____ in the classroom.,quiet,quietly,quick,/,A,keep是系动词，后面要跟形容词。quiet是形容词，意思是“安静的”，而quietly是副词。所以选A，意思是“我们应该在教室里保持安静”。
( ) 48. I ____ eat vegetables. It’s a bad habit.,often,usually,never,/,C,句子说‘这是一个坏习惯’，所以前面应该表示‘从不吃蔬菜’。never意思是‘从不’，符合句意。often和usually表示经常吃，与坏习惯矛盾。
( ) 49. I ____ keep my room clean also,can,can also,can too,/,A,这里需要表达“我也能保持房间干净”。‘also’意思是‘也’，但应该放在动词‘keep’前面，或者句末。选项A ‘can’ 正确，因为‘also’已经在句子里了。选项B和C重复了‘也’的意思，所以不对
( ) 50. Please listen ____ carefully in class.,me,to,/,/,B,listen 是不及物动词，后面不能直接加人。要加人的话，需要用 listen to。所以这里选 B，listen to me 意思是“听我说”。
( ) 51. He ____ well at home either.,does,doesn’t,doesn’t do,/,C,句子意思是“他在家也做得不好”。either用于否定句，表示“也”。主语是he，动词是do，否定要用doesn't do。doesn't do well是“做得不好”的正确表达。
( ) 52. Mike is my ____ friend. He knows me ____ .,good ; good,well ; well,good ; well,/,C,第一个空修饰名词friend，要用形容词good。第二个空修饰动词knows，要用副词well。所以选C。
( ) 53. Let Jack ____ you ____ his new home now.,shows ; to,show ; around,showing ; around,/,B,Let后面要接动词原形，所以选show。show around是固定搭配，意思是“带某人参观”。所以选B，意思是“让杰克现在带你参观他的新家”。
"( ) 54. The man likes singing, but he sings ____ .",bad,badly,well,/,B,句子说这个人喜欢唱歌，但唱得不好。'sings'是动词，后面需要用副词来修饰。'badly'是副词，意思是'糟糕地'，所以选B。'bad'是形容词，不能直接修饰动词。
( ) 55. Do you get up ____ in the morning?,at six thirty o’clock,in six,at six,/,C,在英语中，表示具体时间点要用介词“at”，比如“at six”（在六点）。选项A的“o’clock”和“thirty”不能一起用，选项B的“in”不对，/是错的。所以选C。
( ) 56. What’s their bad ____ ?,habit,habits,habites,/,A,这里问的是“他们不好的____是什么？”，bad（坏的）后面应该跟一个单数名词。habit（习惯）是单数，habits是复数，habites拼写错误。所以选A。
( ) 57. Mum usually ____ clothes in the morning. But she ____ yesterday.,washed ; wasn’t,washes ; didn’t,washes ; wasn’t,/,B,第一空用washes，因为usually表示经常做的事，用一般现在时。第二空用didn't，因为yesterday表示过去，否定过去的行为用didn't，wasn't是“不是”的意思，这里不合适。
"( ) 58. He often eats ____ fish for lunch, but he never eats ____ meat.",some ; some,some ; any,any ; any,/,B,some 用于肯定句，any 用于否定句或疑问句。第一句是肯定句，用 some；第二句有 never（从不），表示否定，用 any。
( ) 59. My brother likes eating ____ .,sweet,sweets food,sweet food,/,C,'sweet'是形容词，意思是‘甜的’，不能单独吃。'sweet food'意思是‘甜的食物’，'food'是不可数名词，前面用形容词'sweet'修饰，所以选C。
( ) 60. ____ milk every day is good for you.,Drink,Drinking,Drinks,/,B,句子意思是“每天喝牛奶对你有好处”。这里需要填一个能做主语的东西。动词原形不能直接当主语，要变成动名词（动词+ing）才行。所以选B，Drinking milk every day（每天喝牛奶）是整个
"( ) 61. I often eat ____ noodles for breakfast, but my brother eats ____ rice.",a few ; a little,a little ; a little,a little ; a lot of,/,A,noodles是可数名词复数，用a few修饰，表示“一些面条”。rice是不可数名词，用a little修饰，表示“一点米饭”。所以选A。
( ) 62. ____ things in order is a good habit.,Put,Puting,Putting,/,C,这道题考查动名词作主语。句子意思是“把东西放整齐是一个好习惯”。这里需要一个名词性的词来当主语，所以要用动词的-ing形式（动名词）Putting。Put是动词原形，不能直接当主语。Puting拼写错
"( ) 63. ____ healthy, you should eat more vegetables.",To keep,Keep,Keeping,/,A,这里需要用‘To keep’来表示目的，意思是‘为了保持健康’。其他选项‘Keep’和‘Keeping’不能这样用，所以选A。
( ) 64. It’s hot. What about ____ water?,drink some,drinking any,drinking some,/,C,What about 后面要接动词的ing形式，所以选 drinking。水是不可数名词，用 some 表示一些，不用 any。所以答案是 C。
( ) 65. Eating too many sweets ____ bad for your ____ .,is ; health,are ; health,is ; healthy,/,A,'Eating too many sweets' 是一个整体，所以用 is。'health' 是名词，表示健康；'healthy' 是形容词，表示健康的。这里需要名词，所以选 A。
( ) 66. I had ____ this morning. So I am not hungry now.,a lot food,a lot,a lot of,/,C,a lot of 意思是“许多”，后面可以接食物等名词。a lot food 少了 of，a lot 单独用后面不接名词。所以选 C。
( ) 67. There is lots of ____ juice in the kitchen.,mango,mangos,mangoes,/,A,juice是不可数名词，前面用lots of修饰时，表示‘很多芒果汁’。mango在这里是形容词，修饰juice，所以用单数形式mango，不用复数mangos或mangoes。
( ) 68. Mum is cooking meat with ____ .,potato,potatos,potatoes,/,C,potato（土豆）是可数名词，这里表示多个土豆，要加-es变成复数形式potatoes。
"( ) 69.Do more exercise, you will become ____ .",health,healthy,healthily,/,B,这里需要形容词来描述‘你’的状态。‘healthy’是形容词，意思是‘健康的’。‘health’是名词，‘healthily’是副词，都不合适。所以选B。
( ) 70. I eat some fruit ____ breakfast and eat two bananas ____ a time.,for ; for,for ; at,at for,/,B,'for breakfast' 表示'作为早餐'，固定搭配。'at a time' 表示'一次'，也是固定搭配。所以选B。
( ) 71. ____ people often have some porridge and steamed buns for breakfast.,Western,China,Chinese,/,C,选C。Chinese意思是“中国的”，用来形容人，表示“中国人”。句子意思是“中国人早餐常吃粥和馒头”。A是“西方的”，B是“中国”是国家名，不能直接形容人。
( ) 72. I have ____ dog and ____ dolls.,a little ; a few,a few ; a little,a little ; a little,/,A,dog是可数名词单数，用a little修饰表示‘一只小狗’。dolls是可数名词复数，用a few修饰表示‘几个娃娃’。所以选A。
( ) 73. There is not ____ food in the fridge.,some,many,much,/,C,food（食物）是不可数名词，不能用many修饰。not much表示“没有很多”，符合句意。some通常用于肯定句，这里是否定句，所以选C。
( ) 74. There are ____ drinks in the kitchen. We need to buy some.,not,any,no,/,C,选C。'no' 意思是‘没有’，表示厨房里没有饮料了，所以我们需要买一些。'not' 不能直接放在名词前，'any' 通常用在疑问句或否定句中，这里不是疑问句或否定句。
"( ) 75.—Can I have ____ cola? ____ -- Yes, but don’t have ____ .",some ; too many,some ; too much,any ; too much,/,B,问句‘Can I have...’是请求，通常用some。cola是不可数名词，所以用too much表示‘太多’。too many用于可数名词复数。
( ) 76. ____ fish do you eat for lunch?,How much,How many,How about,/,B,因为'fish'在这里是可数名词，意思是'鱼'，问数量用'How many'。'How much'用于不可数名词。
( ) 77. There ____ lots of fish in the river. Would you like to go ____ ?,is ; fishing,are ; fishing,are fish,/,A,第一空：fish在这里是“鱼肉”的意思，是不可数名词，所以用is。第二空：go fishing是固定搭配，意思是“去钓鱼”。
( ) 78. You are too tired. You need ____ a rest.,have,having,to have,/,C,need 后面要加 to do something，表示“需要做某事”。所以这里选 to have a rest，意思是“需要休息一下”。
( ) 79. There ____ some juice in the fridge and there ____ two bottles of cola too.,is ; is,is ; are,are ; is,/,B,juice（果汁）是不可数名词，用is；two bottles of cola（两瓶可乐）是可数名词复数，用are。所以选B。
( ) 80. ____ heavy fish! When did you catch them?,How,What,What a,/,B,这里表示感叹，'fish'是复数，所以用'What'开头，意思是'多么重的鱼啊！'。'How'后面要加形容词，'What a'后面要加单数名词，都不对。
( ) 81. ____ is good ____ your body.,Eating vegetables ; at,Eating vegetables ; for,Vegetables ; for,/,B,'Eating vegetables'是主语，表示'吃蔬菜'这个动作。'good for'是固定搭配，意思是'对...有益'。所以选B，意思是'吃蔬菜对你的身体有益'。
"( ) 82. ____ you ____ busy tomorrow? ____ -- Yes, I am.",Are ; /,Are ; going to be,Do ; going to be,/,B,问明天忙不忙，要用将来时。'Are you going to be busy?' 是正确说法，表示'你明天会忙吗？'。A选项少了'going to be'，C选项'Do'开头不对。所以选B。
( ) 83. ____ are you waiting ____ ? ____ -- My aunt.,What ; for,Who ; at,Who ; for,/,C,这道题问的是‘你在等谁？’，回答是‘我阿姨’。所以应该用‘Who’来问人，而‘wait for’是固定搭配，意思是‘等待’。因此选C。
( ) 84. Your sister must ____ her homework before she goes to bed.,finish,finishes,finishs,/,A,must是情态动词，后面要跟动词原形，所以选A。finish是原形，finishes是第三人称单数形式，finishs拼写错误。
( ) 85. It’s not ____ to play on the road.,safe,safety,safely,/,A,这里需要一个形容词来描述‘玩’这个动作。safe是形容词，意思是‘安全的’，用来形容在道路上玩耍不安全。safety是名词，safely是副词，都不合适。
( ) 86. The tree is not too tall. You can reach apples on it ____ .,easy,easily,easyly,/,B,这里需要一个副词来修饰动词'reach'，表示'容易地'。'easy'是形容词，'easily'是它的副词形式，'easyly'拼写错误。所以选B。
( ) 87. I think English is ____ subject to study.,a easy,an easily,an easy,/,C,这里选C。'easy'是形容词，意思是'容易的'，用来形容'subject'。因为'English'以元音音素开头，前面要用'an'，而不是'a'。'easily'是副词，不能直接修饰名词。
"( ) 88. ____ safe, you must wait ____ the pavement.",Keep ; on,To keep ; on,To keep ; for,/,B,选B。'To keep safe'意思是'为了保持安全'，表示目的，放在句首很合适。'wait on the pavement'是'在人行道上等待'，用'on'表示在平面上。所以B正确。
( ) 89. Helen looks out for cars and bikes before she ____ the road.,crosses,cross,crossing,/,A,Helen在过马路前会注意车辆。句子中'she'是第三人称单数，所以动词要用单数形式。'crosses'是'cross'的单数形式，'cross'和'crossing'都不对。所以选A。
( ) 90. ____ fast on the road is dangerous.,Run,Runing,Running,/,C,句子意思是“在路上快跑很危险”。这里需要填一个名词来做主语。Running是动名词，可以当名词用，意思是“跑步”这件事。Run是动词原形，不能直接当主语。
"( ) 91. In ____ , people drive on the right side of the road.",Shanghai,Hong Kong,London,/,A,在上海，人们靠右行驶。香港和伦敦是左行规则，所以选A。记住：中国大部分地方开车靠右哦！
"( ) 92. I’ll get ____ home soon, when will you get ____ my home?",/ ; to,to ; to,/ ; /,/,A,get home是固定搭配，home前不加to，意思是“到家”。get to my home是“到我家”，这里my home是具体地点，需要加to。所以选A：/ ; to。
"( ) 93. Can ____ the bus to the park? ____ -- Yes, you can.",you by,I take,I by,/,B,这道题问的是‘我可以乘公交车去公园吗？’回答是‘是的，你可以。’问句开头是Can，后面要接‘I’（我），然后动词用原形‘take’（乘坐）。‘by the bus’是错的，应该说‘take the b
"( ) 94. Look, the bus ____ slowly.",is stoping,is stopping,stopped,/,B,看，公交车正在慢慢停下来。'Look'表示正在发生的事情，所以要用现在进行时。stop的现在分词是stopping，要双写p再加ing。
( ) 95. I often look out ____ the cars and bikes when I sit on the bus.,at,for,of,/,C,look out of 是固定搭配，意思是“从……向外看”。句子意思是“我坐在公交车上时，经常向外看汽车和自行车。”其他选项不符合这个意思。
( ) 96. Don’t look out ____ the window in class.,at,for,of,/,C,这道题考的是固定搭配“look out of”，意思是“从……向外看”。在课堂上，不要从窗户向外看。其他选项“look at”是“看……”，“look for”是“寻找”，都不符合句意。
"( ) 97. -- ____ I go to see the doctor? ____ -- Yes, because you are sick.",Can,Must,Do,/,B,这里问‘我必须去看医生吗？’，回答是‘是的，因为你生病了。’生病了就需要‘必须’去，所以选B。Must就是‘必须’的意思。
( ) 98.,We should learn how ____ the road ____ to cross ; safely,to cross ; safety,cross ; safely,/,B,这道题考的是“how to do something”这个固定搭配，意思是“如何做某事”。how后面要接“to + 动词原形”，所以选“to cross”。第二个空需要一个词来形容“cross”这个动
"( ) 99. ____ I watch TV now? ____ -- No, you ____ go to bed.",Must ; can,Can ; must,Must ; should,/,B,第一空问'我现在能看电视吗？'，用Can表示请求许可。第二空回答'不，你必须去睡觉'，用must表示必须做某事。所以选B。
( ) 100. We can eat lots of fruit and vegetables ____ .,to stay healthy,keep health,to become health,/,A,正确答案是A。'to stay healthy' 意思是'为了保持健康'，用在这里表示吃水果和蔬菜的目的。B和C的'health'是名词，这里应该用形容词'healthy'。
#NAME?,It’s ____ a,This is,That is,/,B,这句话的意思是‘这是一把椅子’。‘This is’ 用来介绍离我们近的东西，比如椅子就在旁边。A选项的‘It’s a’不完整，C选项‘That is’用于指远处的东西，D选项不是正确形式。
( )2.This is ____ pencil case. That is ____ English book.,a;a,a;an,an;a,/,B,pencil case以辅音音素开头，前面用a；English book以元音音素开头，前面用an。所以选B。
( )3.Look! The bird is ____ the tree now.,on,at,in,/,C,小鸟在树上，用‘in’。因为小鸟在树叶里面，不是站在树表面。‘on’是表面接触，比如苹果在桌上。
"( )4. ----- What’s this?
----- ____ .",A parrots,An rubber,A bird,/,C,问句问“这是什么？”，回答应该是单数。A是复数，B的rubber以辅音开头，不能用an。C是单数且正确，所以选C。
( )5.This ____ your ruler. Your ruler is over there.,not,is,isn’t,/,C,句子意思是‘这____你的尺子。你的尺子在那边。’第二句说尺子在那边，所以第一句应该说‘这不是你的尺子’。‘isn’t’是‘is not’的缩写，意思是‘不是’，所以选C。
( )6. -----Don’t eat here. ----- ____ I’m,sorry,Thank you,"Yes, please.",/,A,别人说“别在这里吃东西”，你应该礼貌地说“对不起”，表示你知道了并会改正。
( )7.Su Hai is not here. Where’s ____ ?,he,it,she,/,C,因为Su Hai是女孩名字，所以用'she'来问她在哪里。'he'是男孩，'it'是动物或东西，都不对。
( )8.The car is ____ .,behind tree,behind the tree,the tree behind,/,B,树是具体的东西，前面要加'the'。'behind the tree'意思是'在树后面'，所以选B。A少了'the'，C顺序不对。
"( )9. -----Please open the window. ----- ____ Yes, Mr",Green.,Thank you.,"Yes, it is .",/,A,"当别人说‘请开窗’时，我们应该礼貌地回答‘好的’。选项A‘Yes, Mr Green.’表示‘好的，格林先生’，这是正确的回答。其他选项都不合适。"
( )10.Don’t listen to ____ .,the door,the blackboard,the parrot,/,C,'listen to' 意思是'听'，我们只能听会说话的东西。门和黑板不会说话，鹦鹉会说话，所以选C。
( ) 1. - ____ Yang Ling? ____ - ____ behind the door.,Where; She's,Where's; She's,Where's ; She,/,B,问句问杨玲在哪里，要用Where's。答句说她在门后面，要用She's，因为's是is的缩写，表示'是'。所以选B。
( ) 2. -What’s that? ____ -It’s ____ English book.,a,/,an,/,C,English以元音音素开头，前面用an。'a'用于辅音音素开头的单词前。
"( ) 3. - Is it in your pencil case? - No, ____ .",it's,it is,it isn't,/,C,问句是'Is it...?'，回答'No'表示'不，它不是'，所以要用否定形式'it isn't'。选项A和B是肯定形式，不符合。/不存在。
"( ) 4. -It’s too cold(冷). ____ the window, please.",Don’t open,Talk,Open,/,A,因为天气太冷，所以不应该开窗。'Don't open' 意思是'不要打开'，符合题意。其他选项意思不对。
"( ) 5. - Ha! Ha! Here ____ , Bobby!",you are,is it,are you,/,A,当别人找东西时，你把东西给他，可以说'Here you are'，意思是'给你'。这里Bobby找到了东西，所以选A。
"( ) 6. -Is that a rubber? ____ -Yes, ____ is.",that B .it’s,选项B,it,/,C,问句问'那是一块橡皮吗？'，回答'是的，它是'。这里'它'指代前面提到的橡皮，所以用it。that用于问句，it's是it is的缩写，不能单独用在这里。
( ) 8. Mike is sleeping ____ the library.,at,up,in,/,C,Mike在图书馆里睡觉，所以要用表示‘在...里面’的单词。‘in’就是‘在...里面’的意思，所以选C。
( )1.,sorry,blackboard,down,/,B,这道题是选一个名词。A是‘对不起’，是道歉的话；C是‘向下’，表示方向；B是‘黑板’，是教室里的一样东西。名词可以表示人、地方或物品的名字，所以选B。
( )2.,book,ball,big,/,C,这道题是选不同类的单词。book（书）、ball（球）和/都是具体的东西，而big（大的）是描述东西样子的词，所以big和其他三个不一样。
( )3.,rubber,birthday,robot,/,B,这道题是选不同类的单词。A橡皮、C机器人都是具体物品，B生日是抽象的日子，所以B和其他不一样。
( )4.,sit,up,stand,/,C,这道题是让我们选一个和‘坐’相反的词。‘sit’是‘坐’，‘up’是‘向上’，‘stand’是‘站’。‘站’和‘坐’是相反的动作，所以选C。
( )5.,open,parrot,door,/,B,这道题是找不同类的单词。A.open（打开）是动作，B.parrot（鹦鹉）是动物，C.door（门）是物品。B是动物，A和C都不是动物，所以B和其他两个不同类。
( )1.,Open the door .,Open the window .,Close the window .,/,A,题目中只有选项A是完整的句子，句末有句号。其他选项B和C缺少句号，D选项不完整。所以选A。
( )2.,Come in .,Sit down .,Stand up .,/,C,题目是‘2.’，意思是‘第二题’。因为A、B、C都是课堂指令，但只有‘Stand up’（起立）是数字‘2’的形状像一个人站着的动作，所以选C。这样记很有趣吧！
( )3.,I’m Miss Green .,I’m Mr Green .,I’m Mr Zhang .,/,B,题目问'我是格林先生'怎么说。A是'我是格林小姐'，C是'我是张先生'，都不对。B是'我是格林先生'，所以选B。
( )4.,It’s a parrot .,It’s a robot .,It’s a rubber .,/,A,图片里是一只鹦鹉，所以选A。B是机器人，C是橡皮，都不对。D选项没有内容，不用选。
( )5.,"Good morning , class .","Good morning , Mr Green .","Good afternoon , class .
三.听录音,根据所听内容给图片排序。(10分)
1. 2. ____ 3. ____ 4. 5.
( ) ____ ( ) ____ ( ) ____ ( ) ____ ( )",/,B,题目是对话，学生应该向老师问好。选项B是学生说“早上好，格林老师”，符合礼貌。选项A是老师对学生说的，/是下午的问候，都不合适。
( )1.,down,window,up,/,B,这道题是选出一个单词。'window'是'窗户'的意思，它是一个名词，表示一个东西。其他选项如'down'和'up'是表示方向的词，不是名词。所以选B。
( )2.,door,close,open,/,A,这道题是选一个名词。A.door（门）是名词，表示一个东西。B.close（关）和C.open（开）都是动词，表示动作。所以选A。
( )3.,sit,stand,big,/,C,这道题是找不同类的单词。A.sit（坐）、B.stand（站）都是表示动作的词，C.big（大的）是描述事物样子的词，所以C和其他两个不一样。
( )4.,ball,robot,parrot,/,B,这道题是看图选词。图片里是一个机器人，所以选B。robot就是机器人的意思。A是球，C是鹦鹉，都不对。
( )5.,Green,Mr,Miss,/,B,在英语中，称呼男士时，我们通常用“Mr”加上姓氏，比如“Mr Green”。所以这里应该选B。A是颜色，C是称呼女士的，D是选项本身，都不合适。
( )1.Look ____ the blackboard.,in,on,at,/,C,看黑板要用look at，表示“看”某个东西。in是在里面，on是在上面，都不对哦。
